OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,AGENCY NAME,ESTIMATED FUNDING,EXPECTED NUMBER OF AWARDS,GRANTOR CONTACT,AGENCY CONTACT PHONE,AGENCY CONTACT EMAIL,ESTIMATED POST DATE,ESTIMATED APPLICATION DUE DATE,POSTED DATE,CLOSE DATE,LAST UPDATED DATE/TIME,VERSION,OPPORTUNITY STATUS
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347708"",""NAGOYA-PAS-FY23-01"")",Building Indo Pacific Cyber Security Allied with eSports,DOS-JPN,U.S. Mission to Japan,70000,1,"Tokyo PAS
Grants management",,TokyoPASgrants@state.gov,,,04/28/2023,06/30/2023,04/26/2023 19:56:26,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347547"",""RFA-NS-23-026"")",BRAIN Initiative: Research Resource Grants for Technology Integration and Dissemination (U24 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/17/2023,10/11/2024,04/17/2023 11:00:17,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=342737"",""CDC-RFA-PS-23-0011"")",Enhancing STI and Sexual Health Clinic Infrastructure (ESSHCI),HHS-CDC-NCHHSTP,Centers for Disease Control - NCHHSTP,50000000,25,"Ted Castellanos
ipq1@cdc.gov",,ipq1@cdc.gov,,,04/17/2023,06/05/2023,04/17/2023 12:36:17,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347544"",""USDA-NRCS-SC-MULTI-23-NOFO0001276"")",Conservation Collaboration Cooperative Agreements Fiscal Year (FY) 2023 Announcement for Program Funding – SOUTH CAROLINA,USDA-NRCS,Natural Resources Conservation Service,2500000,15,"Lyn Millhiser
GMS",,lyn.millhiser@usda.gov,,,04/17/2023,06/01/2023,04/17/2023 13:04:17,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347552"",""OFOP0001064"")",Women and Security Conference 2024,DOS-INL,Bureau of International Narcotics-Law Enforcement,500000,1,ShabaniVA@state.gov; MexicoCityINLGU@state.gov,,,,,04/17/2023,06/16/2023,04/17/2023 14:06:17,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347551"",""OFOP0001067"")",Government of Mexico Canine Unit Evaluation and Mentoring Project,DOS-INL,Bureau of International Narcotics-Law Enforcement,2000000,1,Cheryl Price PriceCH@state.gov; MexicoCityINLGU@state.gov,,PriceCH@state.gov; MexicoCityINLGU@state.gov,,,04/17/2023,06/16/2023,04/17/2023 13:54:17,Synopsis 2,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347550"",""W912EF-23-2-RFP-0002"")",Natural Resources Training and Education at Dworshak Project,DOD-COE-WW,Walla Walla District,,1,"Sara Edwards
Grantor
Phone 5095277216",,sara.edwards@usace.army.mil,,,04/17/2023,05/17/2023,04/17/2023 12:11:17,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347556"",""HT9425-23-PCARP-IDA"")","DOD Pancreatic Cancer, Idea Development Award",DOD-AMRAA,Dept. of the Army -- USAMRAA,7360000,8,"CDMRP Help Desk
Phone:      301-682-5507
Email:       help@eBRAP.org",,help@eBRAP.org,,,04/17/2023,10/05/2023,04/17/2023 16:02:17,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347555"",""HT9425-23-LRP-IA"")",DoD Lupus Research Idea Award,DOD-AMRAA,Dept. of the Army -- USAMRAA,1500000,5,"CDMRP Help Desk
Phone: 301-682-5507
Email: help@eBRAP.org",,help@eBRAP.org,,,04/17/2023,08/10/2023,04/17/2023 15:55:17,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347558"",""HT9425-23-LRP-IPA"")",Lupus Research Impact Award,DOD-AMRAA,Dept. of the Army -- USAMRAA,5000000,5,"CDMRP Help Desk
Phone: 301-682-5507
Email: help@eBRAP.org",,help@eBRAP.org,,,04/17/2023,08/10/2023,04/17/2023 16:04:17,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347480"",""FAA-ARP-AIP-G-23-002"")",FY 2023 Competitive Funding Opportunity: Airport Improvement Program Discretionary Grants,DOT-FAA,DOT Federal Aviation Administration ,1500000000,,"Grant applicant communications for the FAA AIP grant program are handled by FAA ARP Regional Offices and Airport District Offices.  Refer to the link below to locate the grantor contact information for your geographic location. 


Please contact your regional office or Airports District Office per this link: https://www.faa.gov/airports/regions/",,https://www.faa.gov/airports/regions/,,,04/17/2023,07/14/2023,04/17/2023 14:25:17,Synopsis 9,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347554"",""HHS-2023-ACF-OHS-YT-R11-0156"")",Tribal Colleges and Universities Head Start Partnership Program Grants,HHS-ACF-OHS,Administration for Children and Families - OHS,2000000,3,Jennifer Amaya Thompson,(888)242-0684,OHSgrants@koniag-gs.com,05/08/2023,07/10/2023,04/17/2023,,04/17/2023 15:12:17,Forecast 1,Forecasted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347557"",""O-BJA-2023-171729"")",BJA FY 23 Rural and Small Department Violent Crime Reduction Program,USDOJ-OJP-BJA,Bureau of Justice Assistance,,,"For assistance with the requirements of this solicitation, contact the OJP Response Center at 800-851-3420, 301-240-6310 (TTY for hearing-impaired callers only), or grants@ncjrs.gov. The OJP Response Center operates from 10:00 a.m. to 6:00 p.m. eastern time (ET) Monday-Friday, and 10:00 a.m. to 8:00 p.m. ET on the solicitation close date.
grants@ncjrs.gov",,grants@ncjrs.gov,,,04/17/2023,06/13/2023,04/17/2023 15:56:17,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347559"",""HT9425-23-PCARP-TRPA"")","DOD Pancreatic Cancer, Translational Research Partnership Award",DOD-AMRAA,Dept. of the Army -- USAMRAA,4800000,4,"CDMRP Help Desk
Phone:      301-682-5507
Email:       help@eBRAP.org",,help@eBRAP.org,,,04/17/2023,10/05/2023,04/17/2023 16:22:17,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347560"",""HT9425-23-LRP-TVA"")",Lupus Research Transformative Vision Award,DOD-AMRAA,Dept. of the Army -- USAMRAA,2500000,1,"CDMRP Help Desk
Phone: 301-682-5507
Email: help@eBRAP.org",,help@eBRAP.org,,,04/17/2023,08/10/2023,04/17/2023 16:10:17,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347561"",""NNH23ZEA001N-AAVP"")",A.8 Advanced Air Vehicles Program (AAVP) Fellowship Opportunities,NASA-HQ,NASA Headquarters,,3,Technical POC: Manan A. Vyas,,GRC-AAVP-Fellowships@mail.nasa.gov,,,04/17/2023,05/31/2023,04/17/2023 19:08:17,Synopsis 3,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=343843"",""HHS-2023-ACF-OCSE-FD-0022"")",Advancing Equity in Child Support,HHS-ACF-OCSE,Administration for Children and Families - OCSE,3949911,1,"Melody Morales
melody.morales@acf.hhs.gov",,melody.morales@acf.hhs.gov,,,04/17/2023,06/30/2023,04/18/2023 08:11:18,Synopsis 2,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347540"",""O-OVC-2023-171529"")",OVC FY 2023 Developing Future Victim Specialists to Serve American Indian/Alaska Native Victims of Crime,USDOJ-OJP-OVC,Office for Victims of Crime,5000000,10,"For assistance with the requirements of this solicitation, contact the OJP Response Center at 800-851-3420, 301-240-6310 (TTY for hearing-impaired callers only), or grants@ncjrs.gov. The OJP Response Center operates from 10:00 a.m. to 6:00 p.m. eastern time (ET) Monday-Friday, and 10:00 a.m. to 8:00 p.m. ET on the solicitation close date.

 
grants@ncjrs.gov",,grants@ncjrs.gov,,,04/17/2023,06/12/2023,04/18/2023 08:41:18,Synopsis 2,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347576"",""PAR-23-168"")",Assay Development and Screening for Discovery of Validated Chemical Hits for Brain Disorders (R01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/17/2023,05/07/2026,04/18/2023 10:16:18,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=346809"",""HHS-2023-ACL-NIDILRR-DPKT-0060"")",Projects for Translating the Findings and Products of Disability and Rehabilitation Research and Development into Practice,HHS-ACL,Administration for Community Living,1200000,6,"Pimjai Sudsawad
Pimjai.Sudsawad@acl.hhs.gov",,Pimjai.Sudsawad@acl.hhs.gov,,,04/17/2023,06/16/2023,04/20/2023 09:59:20,Synopsis 2,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347577"",""RFA-ES-23-001"")",Limited Competition: Superfund Hazardous Substance Research and Training Program (P42 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/17/2023,10/02/2023,04/18/2023 10:20:18,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347545"",""P23AS00473"")",FY2023 Historic Preservation Fund - Underrepresented Communities Grants,DOI-NPS,National Park Service,1250000,,"STLPG Staff
STLPG@nps.gov",,STLPG@nps.gov,,,04/17/2023,07/18/2023,04/25/2023 10:48:25,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347538"",""PAS-SINGAPORE-FY23-002"")",Academy for Women Entrepreneurs Open Cooperative Agreement 2023,DOS-SGP,U.S. Mission to Singapore,25000,1,SingaporePASCultural@state.gov,,SingaporePASCultural@state.gov,,,04/17/2023,05/30/2023,04/26/2023 02:25:26,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347553"",""72029423RFA00001"")",The Pioneers-Raedat,USAID-WES,"West Bank, Gaza USAID-West Bank",,1,"Shirine Agbarieh
Assistance Specialist
Phone 972-3-511-4871",,WBGFemEmp@usaid.gov,,,04/17/2023,06/01/2023,04/28/2023 05:44:28,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347351"",""72038823RFI00005"")",Request for Information on USAID’s Bangladesh Multi-Species Wildlife Conservation Activity,USAID-BAN,Bangladesh USAID-Dhaka,,,"Sadia Humayun
Grantor
Phone 00880255662862",,sadiahumayun@usaid.gov,,,04/16/2023,05/25/2023,04/17/2023 00:25:17,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347537"",""DOSPTM-23-GR-001"")",U.S. Embassy Port Moresby PAS Annual Program Statement,DOS-RUS,U.S. Mission to Russia,500000,20,"Damian  Wampler
Public Affairs Officer",,pdportmoresby@state.gov,,,04/15/2023,08/01/2023,04/15/2023 01:14:15,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347508"",""23-577"")",Faculty Development in geoSpace Science,NSF,National Science Foundation,6000000,4,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,04/14/2023,09/18/2023,04/14/2023 01:00:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347510"",""USDA-FNS-SNAP-PTI-2023"")",SNAP Process and Technology Improvement Grants 2023,USDA-FNS1,Food and Nutrition Service,5000000,10,"Jeewon Chang
Grantor
USDA FNS",,jeewon.chang@usda.gov,,,04/14/2023,06/15/2023,04/14/2023 07:50:14,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347511"",""ENT-STEM-FY23-ARM1"")",Promoting STEM Education and Youth Entrepreneurship,DOS-ARM,U.S. Mission to Armenia,350000,3,"Liana Sahakyan

Phone 374494200",,sahakyanl@state.gov,,,04/14/2023,05/14/2023,04/14/2023 06:43:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=341834"",""RFA-FD-23-022"")",Strengthening Global Competency and Capacity for Pharmaceutical Inspections,HHS-FDA,Food and Drug Administration,,,"Shashi Malhotra
Grants Management Specialist
Phone 2404027592",,shashi.malhotra@fda.hhs.gov,,,04/14/2023,06/20/2023,04/14/2023 09:24:14,Synopsis 2,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347519"",""MSHA-2023-1"")",MINE HEALTH AND SAFETY STATE GRANTS,DOL-MSHA,Mine Safety and Health Administration,10537000,56,"ELIF E POLAT
Grants Management Specialist
Phone (202) 693-9570",,polat.elif.e@dol.gov,,,04/14/2023,06/12/2023,04/14/2023 10:30:14,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347520"",""NNH23ZDA001N-EMIT"")",ROSES 2023: A.32 Earth Surface Mineral Dust Source Investigation (EMIT) Science and Applications Team,NASA-HQ,NASA Headquarters,,,"Benjamin R. Phillips
Earth Science Division
Science Mission Directorate
NASA Headquarters 
Washington, DC 20546-0001 
Telephone: (202) 358-5693
Email: ben.phillips@nasa.gov",,ben.phillips@nasa.gov,,,04/14/2023,07/19/2023,04/14/2023 09:46:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347521"",""NOI-ILAB-23-05"")",Working in Freedom in Jordan’s QIZs: Supporting Fundamental Labor Rights through the Al-Hassan Workers’ Center,DOL-ETA-ILAB,Bureau of International Labor Affairs,2000000,1,"NOTE: This is a Notice of Intent. There is no announcement related to this notice. We are not accepting applications. If you have questions, please contact Carlie Ortiz, Grants Management Specialist.",,ortiz.carlie@dol.gov,,,04/14/2023,,04/14/2023 10:25:14,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347517"",""ID-IDP-23-001"")",Evaluation of linkage to care programs in support of hepatitis C elimination,HHS-OPHS,Office of the Assistant Secretary for Health,440000,1,Jessica Deerin,202-795-7625,Jessica.Deerin@hhs.gov,05/12/2023,07/12/2023,04/14/2023,,04/14/2023 09:34:14,Forecast 1,Forecasted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347512"",""2023-NIST-MSE-01"")",Measurement Science and Engineering (MSE) Research Grant Programs,DOC-NIST,National Institute of Standards and Technology,,300,"Misty L Roosa
Management Analyst",,grants@nist.gov,,,04/14/2023,04/14/2025,04/14/2023 12:00:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347523"",""RDBCP-REAP-RES-EEI-2023-2024"")",Rural Energy for America Program,USDA-RBCS,Rural Business-Cooperative Service ,1055003000,9000,Contact your State Energy Coordinator as listed: https://www.rd.usda.gov/sites/default/files/RBS_StateEnergyCoordinators.pdf,,CPGrants@usda.gov,,,04/14/2023,09/30/2024,04/14/2023 12:01:14,Synopsis 3,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347526"",""HT9425-23-MSRP-CTA"")","DoD Multiple Sclerosis, Clinical Trial Award",DOD-AMRAA,Dept. of the Army -- USAMRAA,7700000,3,"CDMRP Help Desk
Phone:      301-682-5507
Email:       help@eBRAP.org",,help@eBRAP.org,,,04/14/2023,10/06/2023,04/14/2023 12:06:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347529"",""HT9425-23-MSRP-IIRA"")","DoD Multiple Sclerosis, Investigator-Initiated Research Award",DOD-AMRAA,Dept. of the Army -- USAMRAA,6000000,6,"CDMRP Help Desk
Phone:      301-682-5507
Email:       help@eBRAP.org",,help@eBRAP.org,,,04/14/2023,10/06/2023,04/14/2023 12:23:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347528"",""HT9425-23-MSRP-EIRA"")","DoD Multiple Sclerosis, Early Investigator Research Award",DOD-AMRAA,Dept. of the Army -- USAMRAA,1900000,6,"CDMRP Help Desk
Phone:      301-682-5507
Email:       help@eBRAP.org",,help@eBRAP.org,,,04/14/2023,10/06/2023,04/14/2023 12:19:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347527"",""HT9425-23-MSRP-EHDA"")","DoD Multiple Sclerosis, Exploration - Hypothesis Development Award",DOD-AMRAA,Dept. of the Army -- USAMRAA,2000000,8,"CDMRP Help Desk
Phone:      301-682-5507
Email:       help@eBRAP.org",,help@eBRAP.org,,,04/14/2023,10/06/2023,04/14/2023 12:13:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347525"",""RFA-AI-23-023"")",International Research in Infectious Diseases (R01 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/14/2023,08/01/2025,04/14/2023 11:23:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347532"",""RFA-MH-23-331"")",BRAIN Initiative Advanced Postdoctoral Career Transition Award to Promote Diversity (K99/R00 Independent Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/14/2023,03/13/2026,04/14/2023 14:38:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347533"",""20230628-TA"")",Public Impact Projects at Smaller Organizations,NEH,National Endowment for the Humanities,1250000,50,"Division of Public Programs
National Endowment for the Humanities
400 Seventh Street, SW
Washington, DC 20506
publicpgms@neh.gov",,publicpgms@neh.gov,,,04/14/2023,06/28/2023,04/14/2023 14:39:14,Synopsis 1,Posted,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347522"",""INL23GR0029-WHPCARSI-GREAT-041423"")",Implementation of the Gang Resistance Education And Training (G.R.E.A.T.) Program – Training and Technical Assistance Support through Central America,DOS-INL,Bureau of International Narcotics-Law Enforcement,5485000,1,"Cheryl Price
Grantor",,pricech@state.gov,,,04/14/2023,06/02/2023,04/14/2023 13:11:14,Synopsis 2,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347531"",""RFA-MH-23-330"")",BRAIN Initiative Advanced Postdoctoral Career Transition Award to Promote Diversity (K99/R00 Independent Clinical Trial Required),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/14/2023,03/13/2026,04/14/2023 13:55:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347534"",""RFA-TR-23-010"")",Emergency Awards: HEAL Initiative-Early-Stage Discovery of New Pain and Opioid Use Disorder Targets Within the Understudied Druggable Proteome (R21 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/14/2023,05/22/2023,04/14/2023 14:40:14,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=344181"",""FOA-ETA-23-07"")","Workforce Opportunities for Rural Communities (WORC) Round 5: A Grant Initiative for the Appalachian, Delta, and Northern Border Regions",DOL-ETA,Employment and Training Administration,44200000,35,"Sabrina Guerrier
DOL-ETA-DWG@dol.gov",,DOL-ETA-DWG@dol.gov,,,04/14/2023,06/13/2023,04/17/2023 11:32:17,Synopsis 2,Posted,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347509"",""PD-23-1407"")",Combustion and Fire Systems,NSF,National Science Foundation,4654000,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,04/14/2023,,04/18/2023 01:00:18,Synopsis 2,Posted,,,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347514"",""RFA-MH-23-105"")",Individually Measured Phenotypes to Advance Computational Translation in Mental Health (IMPACT-MH) (U01 Clinical Trial Optional),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/14/2023,06/14/2023,04/14/2023 09:21:14,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347516"",""RFA-MH-23-106"")",Individually Measured Phenotypes to Advance Computational Translation in Mental Health (IMPACT-MH): Data Coordinating Center (U24 Clinical Trial Not Allowed),HHS-NIH11,National Institutes of Health,,,"NIH Grants Information
grantsinfo@nih.gov",,grantsinfo@nih.gov,,,04/14/2023,06/14/2023,04/14/2023 09:28:14,Synopsis 1,Posted,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347518"",""P23AS00474"")",FY2023 Historic Preservation Fund- History of Equal Rights- Preservation Grants,DOI-NPS,National Park Service,5000000,,"STLPG Staff
STLPG@nps.gov",,STLPG@nps.gov,,,04/14/2023,07/11/2023,04/25/2023 10:47:25,Synopsis 1,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347449"",""ED-GRANTS-041423-002"")","Office of Postsecondary Education (OPE): Higher Education Programs (HEP): Developing Hispanic-Serving Institutions (DHSI) Program, Assistance Listing Number 84.031S",ED,Department of Education,38048815,65,"Julius C Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6288
julius.cotton@ed.gov
Program Manager:
Njeri Clark, 
U.S. Department of Education, 
400 Maryland Avenue, SW, room 2B186, 
Washington, DC 20202-4260.  
Telephone: (202) 453-6224.  
Email:  Njeri.Clark@ed.gov.",,Njeri.Clark@ed.gov,,,04/14/2023,06/13/2023,04/27/2023 13:34:27,Synopsis 4,Posted,,,,
"=HYPERLINK(""https://www.grants.gov/view-opportunity.html?oppId=347530"",""FOA-WB-23-00"")",FY23 Women in Apprenticeship and Nontraditional Occupations (WANTO) Technical Assistance Grant Program,DOL-WB,Women's Bureau,5000000,14,"Marc Purvis
Purvis.Marc@dol.gov",,Purvis.Marc@dol.gov,,,04/14/2023,05/29/2023,04/27/2023 12:34:27,Synopsis 2,Posted,,,,
